"";"survived";"name";"sex";"age";"class";"joined";"ticket";"price";"sibsp";"parch";"boat..body.";"job";"url";"dob";"date_death";"ticketFreq";"pricepp";"fsize";"title"
"451";0;"HOOD, Mr Ambrose Jr ";"male";21;2;"Southampton";"14879";73.5;0;0;NA;NA;"/titanic-victim/ambrose-hood.html";1891-06-30;1912-04-15;7;10.5;1;"Mr"
"452";1;"HOSONO, Mr Masabumi ";"male";41;2;"Southampton";"237798";13;0;0;"10";NA;"/titanic-survivor/masabumi-hosono.html";1870-10-15;1939-03-14;1;13;1;"Mr"
"453";0;"HOWARD, Mr Benjamin ";"male";63;2;"Southampton";"24065";26;1;0;NA;NA;"/titanic-victim/benjamin-howard.html";1848-05-10;1912-04-15;2;13;2;"Mr"
"454";0;"HOWARD, Mrs Ellen Truelove ";"female";61;2;"Southampton";"24065";26;1;0;NA;NA;"/titanic-victim/ellen-truelove-howard.html";1851-04-14;1912-04-15;2;13;2;"Mrs"
"455";0;"HUNT, Mr George Henry ";"male";33;2;"Southampton";"1585";12.275;0;0;NA;NA;"/titanic-victim/george-henry-hunt.html";1878-01-21;1912-04-15;1;12.275;1;"Mr"
"456";1;"ILETT, Miss Bertha ";"female";17;2;"Southampton";"14885";10.5;0;0;NA;NA;"/titanic-survivor/bertha-ilett.html";1894-10-12;1976-09-30;1;10.5;1;"Miss"
"457";0;"JACOBSOHN, Mr Sidney Samuel ";"male";42;2;"Southampton";"243847";27;1;0;NA;NA;"/titanic-victim/sidney-samuel-jacobsohn.html";1869-10-23;1912-04-15;2;13.5;2;"Mr"
"458";1;"JACOBSOHN, Mrs Amy Frances Christy ";"female";24;2;"Southampton";"243847";27;2;1;"12";NA;"/titanic-survivor/amy-jacobsohn.html";1888-04-08;1947-07-09;2;13.5;4;"Mrs"
"459";0;"JARVIS, Mr Denzil John ";"male";47;2;"Southampton";"237565";15;0;0;NA;NA;"/titanic-victim/denzil-john-jarvis.html";1865-06-17;1912-04-15;1;15;1;"Mr"
"460";0;"JEFFERYS, Mr Clifford Thomas ";"male";24;2;"Southampton";"31029";31.5;2;0;NA;NA;"/titanic-victim/clifford-thomas-jefferys.html";1888-04-08;1912-04-15;3;10.5;3;"Mr"
"461";0;"JEFFERYS, Mr Ernest Wilfred ";"male";22;2;"Southampton";"31029";31.5;2;0;NA;NA;"/titanic-victim/ernest-wilfred-jefferys.html";1891-02-24;1912-04-15;3;10.5;3;"Mr"
"462";0;"JENKIN, Mr Stephen Curnow ";"male";32;2;"Southampton";"33111";10.5;0;0;NA;NA;"/titanic-victim/stephen-curnow-jenkin.html";1879-11-05;1912-04-15;1;10.5;1;"Mr"
"463";1;"JERWAN, Mrs Marie Marthe ";"female";23;2;"Cherbourg";"541";13.7916666666667;0;0;"11";NA;"/titanic-survivor/marie-marthe-jerwan.html";1888-05-28;1974-09-14;1;13.7916666666667;1;"Mrs"
"464";0;"KANTOR, Mr Sinai ";"male";34;2;"Southampton";"244367";26;1;0;" [283]";NA;"/titanic-victim/sinai-kantor.html";NA;1912-04-15;2;13;2;"Mr"
"465";1;"KANTOR, Mrs Miriam ";"female";24;2;"Southampton";"244367";26;1;0;"12";NA;"/titanic-survivor/miriam-kantor.html";NA;NA;2;13;2;"Mrs"
"466";0;"KARNES, Mrs Claire ";"female";28;2;"Southampton";"13534";21;0;0;NA;NA;"/titanic-victim/claire-karnes.html";1889-06-15;1912-04-15;2;10.5;1;"Mrs"
"467";1;"KEANE, Miss Nora Agnes ";"female";46;2;"Queenstown";"226593";12.35;0;0;"10";NA;"/titanic-survivor/nora-keane.html";1866-03-30;1944-12-21;1;12.35;1;"Miss"
"468";0;"KEANE, Mr Daniel ";"male";35;2;"Queenstown";"233734";12.35;0;0;NA;NA;"/titanic-victim/daniel-keane.html";1876-06-25;1912-04-15;1;12.35;1;"Mr"
"469";1;"KELLY, Mrs Fanny Maria ";"female";45;2;"Southampton";"223596";13.5;0;0;"9";NA;"/titanic-survivor/fannie-kelly.html";1863-06-30;1920-03-01;1;13.5;1;"Mrs"
"470";0;"KIRKLAND, Fr Charles Leonard ";"male";52;2;"Queenstown";"219533";12.35;0;0;NA;NA;"/titanic-victim/charles-kirkland.html";NA;1912-04-15;1;12.35;1;"Fr"
"471";0;"KVILLNER, Mr Johan Henrik Johannesson ";"male";31;2;"Southampton";"18723";10.5;0;0;" [165]";NA;"/titanic-victim/johan-henrik-johannesson-kvillner.html";1881-04-11;1912-04-15;1;10.5;1;"Mr"
"472";0;"LAHTINEN, Fr William ";"male";35;2;"Southampton";"250651";26;1;1;NA;NA;"/titanic-victim/william-lahtinen.html";1876-04-23;1912-04-15;2;13;3;"Fr"
"473";0;"LAHTINEN, Mrs Anna Amelia ";"female";34;2;"Southampton";"250651";26;1;1;NA;NA;"/titanic-victim/anna-amelia-lahtinen.html";1878-02-17;1912-04-15;2;13;3;"Mrs"
"474";0;"LAMB, Mr John J. ";"male";30;2;"Queenstown";"240261";10.7083333333333;0;0;NA;NA;"/titanic-victim/john-joseph-lamb.html";1881-02-09;1912-04-15;1;10.7083333333333;1;"Mr"
"475";1;"LAROCHE, Miss Louise ";"female";1;2;"Cherbourg";"2123";41.5791666666667;1;2;"14";NA;"/titanic-survivor/louise-laroche.html";1910-07-02;1998-01-25;4;10.3947916666667;4;"Miss"
"476";1;"LAROCHE, Miss Simonne Marie Anne Andrée ";"female";3;2;"Cherbourg";"2123";41.5791666666667;1;2;"14";NA;"/titanic-survivor/simonne-laroche.html";1909-02-19;1973-08-08;4;10.3947916666667;4;"Miss"
"477";0;"LAROCHE, Mr Joseph Philippe Lemercier ";"male";25;2;"Cherbourg";"2123";41.5791666666667;1;2;NA;NA;"/titanic-victim/joseph-laroche.html";1886-05-26;1912-04-15;4;10.3947916666667;4;"Mr"
"478";1;"LAROCHE, Mrs Juliette Marie Louise ";"female";22;2;"Cherbourg";"2123";41.5791666666667;1;2;"14";NA;"/titanic-survivor/juliette-laroche.html";1889-10-20;1980-01-10;4;10.3947916666667;4;"Mrs"
"479";1;"LEHMANN, Miss Bertha ";"female";17;2;"Cherbourg";"1748";12;0;0;"12";NA;"/titanic-survivor/bertha-lehmann.html";1895-03-31;1967-12-05;1;12;1;"Miss"
"480";1;"LEITCH, Miss Jessie Wills ";"female";31;2;"Southampton";"248727";33;0;0;"11";NA;"/titanic-survivor/jessie-leitch.html";1880-11-08;1963-02-06;3;11;1;"Miss"
"481";1;"LEMORE, Mrs Amelia ";"female";46;2;"Southampton";"34260";10.5;0;0;"14";NA;"/titanic-survivor/amelia-lemore.html";1873-03-18;1950-05-15;1;10.5;1;"Mrs"
"482";0;"LéVY, Mr René Jacques ";"male";36;2;"Southampton";"2163";12.875;0;0;NA;NA;"/titanic-victim/rene-jacques-levy.html";1875-06-30;1912-04-15;1;12.875;1;"Mr"
"483";0;"LEYSON, Mr Robert William Norman ";"male";25;2;"Southampton";"29566";10.5;0;0;" [108]";NA;"/titanic-victim/robert-leyson.html";1887-06-30;1912-04-15;1;10.5;1;"Mr"
"484";0;"LINNANE, Mr John ";"male";61;2;"Queenstown";"235509";12.35;0;0;NA;NA;"/titanic-victim/john-lingane.html";1850-09-15;1912-04-15;1;12.35;1;"Mr"
"485";0;"LOUCH, Mr Charles ";"male";50;2;"Southampton";"3085";26;1;0;" [121]";NA;"/titanic-victim/charles-louch.html";1862-06-30;1912-04-15;2;13;2;"Mr"
"486";1;"LOUCH, Mrs Alice Adelaide ";"female";42;2;"Southampton";"3085";26;1;0;NA;NA;"/titanic-survivor/alice-adelaide-louch.html";1869-06-30;1949-04-29;2;13;2;"Mrs"
"487";0;"MACK, Mrs Mary ";"female";57;2;"Southampton";"S.O./C. 3";10.5;0;0;" [52]";NA;"/titanic-victim/mary-mack.html";1855-06-30;1912-04-15;1;10.5;1;"Mrs"
"488";0;"MALACHARD, Mr Jean-Noël ";"male";25;2;"Cherbourg";"237735";15.0458333333333;0;0;NA;NA;"/titanic-victim/jean-noel-malachard.html";1886-12-21;1912-04-15;1;15.0458333333333;1;"Mr"
"489";1;"MALLET, Master André Clement ";"male";1;2;"Cherbourg";"2079";37.0041666666667;0;2;"10";NA;"/titanic-survivor/andre-clement-mallet.html";1910-06-11;1973-09-22;3;12.3347222222222;3;"Master"
"490";0;"MALLET, Mr Albert Denis Pierre ";"male";45;2;"Cherbourg";"2079";37.0041666666667;1;1;NA;NA;"/titanic-victim/albert-mallet.html";1866-08-06;1912-04-15;3;12.3347222222222;3;"Mr"
"491";1;"MALLET, Mrs Antonine Marie ";"female";24;2;"Cherbourg";"2079";37.0041666666667;1;1;"10";NA;"/titanic-survivor/antonine-marie-mallet.html";1887-12-16;1974-10-22;3;12.3347222222222;3;"Mrs"
"492";0;"MANGIAVACCHI, Mr Serafino Emilio ";"male";30;2;"Cherbourg";"32861";15.5791666666667;0;0;NA;NA;"/titanic-victim/serafino-mangiavacchi.html";NA;1912-04-15;1;15.5791666666667;1;"Mr"
"493";0;"MATTHEWS, Mr William John ";"male";22;2;"Southampton";"28228";13;0;0;NA;NA;"/titanic-victim/william-john-matthews.html";1889-06-30;1912-04-15;1;13;1;"Mr"
"494";0;"MAYBERY, Mr Frank Hubert ";"male";36;2;"Southampton";"239059";16;0;0;NA;NA;"/titanic-victim/frank-maybery.html";1875-11-30;1912-04-15;1;16;1;"Mr"
"495";0;"MCCRAE, Mr Arthur Gordon ";"male";32;2;"Southampton";"237216";13.5;0;0;" [209]";NA;"/titanic-victim/arthur-mccrae.html";1880-01-07;1912-04-15;1;13.5;1;"Mr"
"496";0;"MCCRIE, Mr James Matthew ";"male";32;2;"Southampton";"233478";13;0;0;NA;NA;"/titanic-victim/james-matthew-mccrie.html";1879-07-04;1912-04-15;1;13;1;"Mr"
"497";0;"MCKANE, Mr Peter Dan ";"male";46;2;"Southampton";"28403";26;0;0;NA;NA;"/titanic-victim/peter-dan-mckane.html";1865-12-20;1912-04-15;2;13;1;"Mr"
"498";1;"MELLINGER, Miss Violet Madeline ";"female";13;2;"Southampton";"250644";19.5;0;1;"14";NA;"/titanic-survivor/madeleine-violet-mellinger.html";1899-02-22;1976-05-27;2;9.75;2;"Miss"
"499";1;"MELLINGER, Mrs Elizabeth Anne ";"female";41;2;"Southampton";"250644";19.5;0;1;"14";NA;"/titanic-survivor/elizabeth-anne-mellinger.html";1870-06-30;1962-01-04;2;9.75;2;"Mrs"
"500";1;"MELLORS, Mr William John ";"male";19;2;"Southampton";"SW/PP 751";10.5;0;0;"A ";NA;"/titanic-survivor/william-mellors.html";1893-01-14;1948-07-23;1;10.5;1;"Mr"
"501";0;"MEYER, Mr August ";"male";31;2;"Southampton";"248723";13;0;0;NA;NA;"/titanic-victim/august-meyer.html";1880-05-26;1912-04-15;1;13;1;"Mr"
"502";0;"MILLING, Mr Jacob Christian ";"male";48;2;"Southampton";"234360";13;0;0;" [271]";NA;"/titanic-victim/jacob-christian-milling.html";1863-10-25;1912-04-15;1;13;1;"Mr"
"503";0;"MITCHELL, Mr Henry Michael ";"male";71;2;"Southampton";"24580";10.5;0;0;NA;NA;"/titanic-victim/henry-michael-mitchell.html";1840-06-30;1912-04-15;1;10.5;1;"Mr"
"504";0;"MONTVILA, Fr Juozas ";"male";27;2;"Southampton";"211536";13;0;0;NA;NA;"/titanic-victim/juozas-montvila.html";1885-01-03;1912-04-15;1;13;1;"Fr"
"505";0;"MORAWECK, Dr Ernest ";"male";54;2;"Southampton";"29011";14;0;0;NA;NA;"/titanic-victim/ernest-moraweck.html";1858-02-15;1912-04-15;1;14;1;"Dr"
"506";0;"MORLEY, Mr Henry Samuel ";"male";38;2;"Southampton";"250655";26;0;0;NA;NA;"/titanic-victim/henry-samuel-morley.html";1873-05-03;1912-04-15;2;13;1;"Mr"
"507";0;"MUDD, Mr Thomas Cupper ";"male";16;2;"Southampton";"S.O./P.P 3";10.5;0;0;NA;NA;"/titanic-victim/thomas-cupper-mudd.html";1895-06-30;1912-04-15;1;10.5;1;"Mr"
"508";0;"MYLES, Mr Thomas Francis ";"male";63;2;"Queenstown";"240276";9.6875;0;0;NA;NA;"/titanic-victim/thomas-francis-myles.html";1849-01-31;1912-04-15;1;9.6875;1;"Mr"
"509";0;"NASSER, Mr Nicholas ";"male";28;2;"Cherbourg";"237736";30.0708333333333;1;0;" [43]";NA;"/titanic-victim/nicholas-nasser.html";1884-06-30;1912-04-15;2;15.0354166666667;2;"Mr"
"510";1;"NASSER, Mrs Adele ";"female";14;2;"Cherbourg";"237736";30.0708333333333;1;0;NA;NA;"/titanic-survivor/adele-nasser.html";1898-03-19;1970-01-20;2;15.0354166666667;2;"Mrs"
"511";1;"NAVRATIL, Master Edmond Roger ";"male";2;2;"Southampton";"230080";26;1;1;"D ";NA;"/titanic-survivor/edmond-roger-navratil.html";1910-03-05;NA;3;8.66666666666667;3;"Master"
"512";1;"NAVRATIL, Master Michel Marcel ";"male";3;2;"Southampton";"230080";26;1;1;"D ";NA;"/titanic-survivor/michel-marcel-navratil.html";1908-06-12;2001-01-30;3;8.66666666666667;3;"Master"
"513";0;"NAVRATIL, Mr Michel ";"male";32;2;"Southampton";"230080";26;0;2;" [15]";NA;"/titanic-victim/michel-navratil.html";1880-06-30;1912-04-15;3;8.66666666666667;3;"Mr"
"514";0;"NESSON, Mr Israel ";"male";26;2;"Southampton";"244368";13;0;0;NA;NA;"/titanic-victim/israel-nesson.html";NA;1912-04-15;1;13;1;"Mr"
"515";0;"NICHOLLS, Mr Joseph Charles ";"male";19;2;"Southampton";"33112";36.75;1;1;" [101]";NA;"/titanic-victim/joseph-charles-nicholls.html";1892-07-24;1912-04-15;4;9.1875;3;"Mr"
"516";0;"NORMAN, Mr Robert Douglas ";"male";27;2;"Southampton";"218629";13.5;0;0;" [287]";NA;"/titanic-victim/robert-douglas-norman.html";1884-09-14;1912-04-15;1;13.5;1;"Mr"
"517";1;"NYE, Mrs Elizabeth ";"female";29;2;"Southampton";"29395";10.5;0;0;"11";NA;"/titanic-survivor/elizabeth-nye.html";1882-05-27;1963-11-22;1;10.5;1;"Mrs"
"518";0;"OTTER, Mr Richard ";"male";38;2;"Southampton";"28213";13;0;0;NA;NA;"/titanic-victim/richard-otter.html";1873-07-20;1912-04-15;1;13;1;"Mr"
"519";1;"OXENHAM, Mr Percy Thomas ";"male";22;2;"Southampton";"14260";10.5;0;0;"13";NA;"/titanic-survivor/percy-thomas-oxenham.html";1889-10-04;1954-04-08;1;10.5;1;"Mr"
"520";1;"PADRON MANENT, Mr Julian ";"male";26;2;"Cherbourg";"2146";13.8625;0;0;"9";NA;"/titanic-survivor/julian-padron-manent.html";1885-06-30;1968-10-06;1;13.8625;1;"Mr"
"521";0;"PAIN, Dr Alfred ";"male";23;2;"Southampton";"244278";10.5;0;0;NA;NA;"/titanic-victim/alfred-pain.html";1888-08-24;1912-04-15;1;10.5;1;"Dr"
"522";1;"PALLàS I CASTELLó, Sr. Emili ";"male";29;2;"Cherbourg";"2147";13.8583333333333;0;0;"9";NA;"/titanic-survivor/emilio-pallas-y-castello.html";NA;1940-04-14;1;13.8583333333333;1;"Sr"
"523";0;"PARKER, Mr Clifford Richard ";"male";17;2;"Southampton";"14888";10.5;0;0;NA;NA;"/titanic-victim/clifford-richard-parker.html";1894-07-29;1912-04-15;1;10.5;1;"Mr"
"524";1;"PARRISH, Mrs Lutie Davis ";"female";59;2;"Southampton";"230433";26;0;1;"12";NA;"/titanic-survivor/lutie-davis-parrish.html";1852-07-16;1930-08-07;2;13;2;"Mrs"
"525";0;"PENGELLY, Mr Frederick William ";"male";19;2;"Southampton";"28665";10.5;0;0;NA;NA;"/titanic-victim/frederick-pengelly.html";1892-12-27;1912-04-15;1;10.5;1;"Mr"
"526";0;"PERNOT, Mr René ";"male";39;2;"Cherbourg";"2131";15.05;0;0;NA;"Servant";"/titanic-victim/rene-pernot.html";1872-09-07;1912-04-15;1;15.05;1;"Mr"
"527";0;"PERUSCHITZ, Fr Josef ";"male";41;2;"Southampton";"237393";13;0;0;NA;NA;"/titanic-victim/josef-peruschitz.html";1871-03-21;1912-04-15;1;13;1;"Fr"
"528";1;"PHILLIPS, Miss Alice Frances Louisa ";"female";21;2;"Southampton";"2";21;0;1;"12";NA;"/titanic-survivor/alice-phillips.html";1891-01-26;NA;2;10.5;2;"Miss"
"529";1;"PHILLIPS, Miss Kate Florence ";"female";19;2;"Southampton";"250655";26;0;0;"11";NA;"/titanic-survivor/kate-phillips.html";1893-01-01;1964-03-27;2;13;1;"Miss"
"530";0;"PHILLIPS, Mr Escott Robert ";"male";42;2;"Southampton";"2";21;0;1;NA;NA;"/titanic-victim/escott-phillips.html";1869-06-30;1912-04-15;2;10.5;2;"Mr"
"531";1;"PINSKY, Mrs Rosa ";"female";32;2;"Southampton";"234604";13;0;0;"9";NA;"/titanic-survivor/rosa-pinsky.html";1880-06-30;NA;1;13;1;"Mrs"
"532";0;"PONESELL, Mr Martin ";"male";24;2;"Southampton";"250647";13;0;0;NA;NA;"/titanic-victim/martin-ponesell.html";NA;1912-04-15;2;6.5;1;"Mr"
"533";1;"PORTALUPPI, Mr Emilio Ilario Giuseppe ";"male";30;2;"Cherbourg";"34644";12.7375;0;0;"14";NA;"/titanic-survivor/emilio-portaluppi.html";1881-10-15;1974-06-18;1;12.7375;1;"Mr"
"534";0;"PULBAUM, Mr Franz ";"male";27;2;"Cherbourg";"2168";15.0333333333333;0;0;NA;NA;"/titanic-victim/franz-pulbaum.html";1884-10-14;1912-04-15;1;15.0333333333333;1;"Mr"
"535";1;"QUICK, Miss Phyllis May ";"female";2;2;"Southampton";"26360";26;1;1;"11";NA;"/titanic-survivor/phyllis-may-quick.html";1909-07-27;1954-03-15;3;8.66666666666667;3;"Miss"
"536";1;"QUICK, Miss Winifred Vera ";"female";8;2;"Southampton";"26360";26;1;1;"11";NA;"/titanic-survivor/winifred-vera-quick.html";1904-01-23;2002-07-04;3;8.66666666666667;3;"Miss"
"537";1;"QUICK, Mrs Jane ";"female";33;2;"Southampton";"26360";26;0;2;"11";NA;"/titanic-survivor/jane-quick.html";1878-08-31;1965-02-24;3;8.66666666666667;3;"Mrs"
"538";0;"REEVES, Mr David ";"male";36;2;"Southampton";"17248";10.5;0;0;NA;NA;"/titanic-victim/david-reeves.html";NA;1912-04-15;1;10.5;1;"Mr"
"539";0;"RENOUF, Mr Peter Henry ";"male";33;2;"Southampton";"31027";21;1;0;NA;NA;"/titanic-victim/peter-henry-renouf.html";1878-04-27;1912-04-15;2;10.5;2;"Mr"
"540";1;"RENOUF, Mrs Lillian ";"female";30;2;"Southampton";"31027";21;3;0;NA;NA;"/titanic-survivor/lillian-renouf.html";1882-02-26;1933-07-09;2;10.5;4;"Mrs"
"541";1;"REYNALDS, Sra. Encarnación ";"female";28;2;"Southampton";"230434";13;0;0;"9";NA;"/titanic-survivor/encarnacion-reynaldo.html";1882-12-05;NA;1;13;1;"Sra"
"542";0;"RICHARD, Mr Emile Phillippe ";"male";23;2;"Cherbourg";"2133";15.0458333333333;0;0;NA;NA;"/titanic-victim/emile-phillippe-richard.html";1888-08-24;1912-04-15;1;15.0458333333333;1;"Mr"
"543";1;"RICHARDS, Master Sibley George ";"male";0.75;2;"Southampton";"29106";18.75;1;1;"4";NA;"/titanic-survivor/sibley-george-richards.html";1911-06-17;1987-12-04;3;6.25;3;"Master"
"544";1;"RICHARDS, Master William Rowe ";"male";3;2;"Southampton";"29106";18.75;1;1;"4";NA;"/titanic-survivor/william-rowe-richards.html";1909-04-01;1988-01-09;3;6.25;3;"Master"
"545";1;"RICHARDS, Mrs Emily ";"female";24;2;"Southampton";"29106";18.75;2;3;"4";NA;"/titanic-survivor/emily-richards.html";1887-04-22;1972-11-10;3;6.25;6;"Mrs"
"546";1;"RIDSDALE, Miss Lucy ";"female";58;2;"Southampton";"14258";10.5;0;0;"13";NA;"/titanic-survivor/lucy-ridsdale.html";1854-03-20;1946-01-11;1;10.5;1;"Miss"
"547";0;"ROGERS, Mr Reginald Harry ";"male";18;2;"Southampton";"28004";10.5;0;0;NA;NA;"/titanic-victim/reginald-harry-rogers.html";1893-07-17;1912-04-15;1;10.5;1;"Mr"
"548";1;"RUGG, Miss Emily ";"female";21;2;"Southampton";"31026";10.5;0;0;"12";NA;"/titanic-survivor/emily-rugg.html";1889-12-19;1958-07-08;1;10.5;1;"Miss"
"549";0;"SCHMIDT, Mr Augustus ";"male";21;2;"Southampton";"248659";13;0;0;NA;NA;"/titanic-victim/august-schmidt.html";1890-06-30;1912-04-15;1;13;1;"Mr"
"550";0;"SEDGWICK, Mr Charles Frederick Waddington ";"male";28;2;"Southampton";"244361";13;0;0;NA;NA;"/titanic-victim/charles-sedgwick.html";1884-06-30;1912-04-15;1;13;1;"Mr"
"551";0;"SHARP, Mr Percival ";"male";27;2;"Southampton";"244358";26;0;0;NA;NA;"/titanic-victim/percival-sharp.html";1882-12-18;1912-04-15;2;13;1;"Mr"
"552";1;"SILVéN, Miss Lyyli Karoliina ";"female";17;2;"Southampton";"250652";13;0;2;"16";NA;"/titanic-survivor/lyyli-karoliina-silven.html";1894-06-11;1974-02-05;1;13;3;"Miss"
"553";1;"SINCOCK, Miss Maude ";"female";20;2;"Southampton";"33112";36.75;0;0;"11";NA;"/titanic-survivor/maude-sincock.html";1891-04-17;1984-05-21;4;9.1875;1;"Miss"
"554";1;"SINKKONEN, Miss Anna ";"female";29;2;"Southampton";"250648";13;0;0;"10";NA;"/titanic-survivor/anna-sinkkonen.html";1882-03-12;1963-11-25;1;13;1;"Miss"
"555";0;"SJöSTEDT, Mr Ernst Adolf ";"male";59;2;"Southampton";"237442";13.5;0;0;NA;NA;"/titanic-victim/ernst-adolf-sjostedt.html";1852-09-09;1912-04-15;1;13.5;1;"Mr"
"556";1;"SLAYTER, Miss Hilda Mary ";"female";30;2;"Queenstown";"234818";12.35;0;0;"13";NA;"/titanic-survivor/hilda-mary-slayter.html";1882-04-05;1965-04-12;1;12.35;1;"Miss"
"557";0;"SLEMEN, Mr Richard James ";"male";35;2;"Southampton";"28206";10.5;0;0;NA;NA;"/titanic-victim/richard-james-slemen.html";1876-12-16;1912-04-15;1;10.5;1;"Mr"
"558";1;"SMITH, Miss Marion Elsie ";"female";39;2;"Southampton";"31418";13;0;0;"9";NA;"/titanic-survivor/marion-elsie-smith.html";1863-01-10;1940-12-13;1;13;1;"Miss"
"559";0;"SOBEY, Mr Samuel James Hayden ";"male";25;2;"Southampton";"29178";13;0;0;NA;NA;"/titanic-victim/samuel-james-hayden-sobey.html";1886-11-06;1912-04-15;1;13;1;"Mr"
"560";0;"STANTON, Mr Samuel Ward ";"male";42;2;"Cherbourg";"237734";15.0458333333333;0;0;NA;NA;"/titanic-victim/samuel-ward-stanton.html";1870-01-08;1912-04-15;1;15.0458333333333;1;"Mr"
"561";0;"STOKES, Mr Philip Joseph ";"male";25;2;"Southampton";"13540";10.5;0;0;" [81]";NA;"/titanic-victim/philip-joseph-stokes.html";1887-10-12;1912-04-15;1;10.5;1;"Mr"
"562";0;"SWANE, Mr George ";"male";19;2;"Southampton";"248734";13;0;0;" [294]";"Servant";"/titanic-victim/george-swane.html";1892-12-12;1912-04-15;1;13;1;"Mr"
"563";0;"SWEET, Mr George Frederick ";"male";14;2;"Southampton";"220845";65;0;0;NA;NA;"/titanic-victim/george-frederick-sweet.html";1897-04-16;1912-04-15;5;13;1;"Mr"
"564";1;"TOOMEY, Miss Ellen Mary ";"female";48;2;"Southampton";"13531";10.5;0;0;"9";NA;"/titanic-survivor/ellen-mary-toomey.html";1864-02-02;1933-12-23;1;10.5;1;"Miss"
"565";0;"TROUPIANSKY, Mr Moses Aaron ";"male";23;2;"Southampton";"233639";13;0;0;NA;NA;"/titanic-victim/moses-aaron-troupiansky.html";NA;1912-04-15;1;13;1;"Mr"
"566";1;"TROUT, Mrs Jessie Laird ";"female";27;2;"Southampton";"240929";12.65;0;0;"9";NA;"/titanic-survivor/jessie-trout.html";1884-11-01;1930-12-30;1;12.65;1;"Mrs"
"567";1;"TROUTT, Miss Edwina Celia ";"female";27;2;"Southampton";"34218";10.5;0;0;"16";NA;"/titanic-survivor/edwina-troutt.html";1884-06-08;1984-12-03;1;10.5;1;"Miss"
"568";0;"TURPIN, Mr William John ";"male";29;2;"Southampton";"11668";21;1;0;NA;NA;"/titanic-victim/william-turpin.html";1882-08-01;1912-04-15;2;10.5;2;"Mr"
"569";0;"TURPIN, Mrs Dorothy Ann ";"female";26;2;"Southampton";"11668";21;1;0;NA;NA;"/titanic-victim/dorothy-ann-turpin.html";1885-04-25;1912-04-15;2;10.5;2;"Mrs"
"570";0;"VEAL, Mr James ";"male";40;2;"Southampton";"28221";13;0;0;NA;NA;"/titanic-victim/james-veal.html";1871-11-15;1912-04-15;1;13;1;"Mr"
"571";1;"WALLCROFT, Miss Ellen 'Nellie' ";"female";36;2;"Southampton";"13528";21;0;0;"14";NA;"/titanic-survivor/nellie-wallcroft.html";1875-12-09;1949-09-04;2;10.5;1;"Miss"
"572";0;"WARE, Mr John James ";"male";45;2;"Southampton";"31352";21;1;0;NA;NA;"/titanic-victim/john-james-ware.html";1865-06-30;1912-04-15;2;10.5;2;"Mr"
"573";0;"WARE, Mr William Jeffery ";"male";23;2;"Southampton";"28666";10.5;1;0;NA;NA;"/titanic-victim/william-jeffery-ware.html";1889-06-30;1912-04-15;1;10.5;2;"Mr"
"574";1;"WARE, Mrs Florence Louise ";"female";31;2;"Southampton";"31352";21;0;0;"10";NA;"/titanic-survivor/florence-louise-ware.html";1879-10-29;1973-08-24;2;10.5;1;"Mrs"
"575";1;"WATT, Miss Robertha Josephine ";"female";12;2;"Southampton";"33595";15.75;0;0;"9";NA;"/titanic-survivor/bertha-watt.html";1899-09-07;1993-03-04;2;7.875;1;"Miss"
"576";1;"WATT, Mrs Elizabeth ";"female";40;2;"Southampton";"33595";15.75;0;0;"9";NA;"/titanic-survivor/bessie-watt.html";1871-09-21;1951-09-18;2;7.875;1;"Mrs"
"577";1;"WEBBER, Miss Susan ";"female";37;2;"Southampton";"27267";13;0;0;"12";NA;"/titanic-survivor/susan-webber.html";1874-07-02;1952-01-29;1;13;1;"Miss"
"578";0;"WEISZ, Mr Léopold ";"male";37;2;"Southampton";"228414";26;1;0;" [293]";NA;"/titanic-victim/leopold-weisz.html";1875-06-30;1912-04-15;2;13;2;"Mr"
"579";1;"WEISZ, Mrs Mathilde Françoise ";"female";37;2;"Southampton";"228414";26;1;0;"10";NA;"/titanic-survivor/mathilde-francoise-weisz.html";1874-05-24;1953-10-13;2;13;2;"Mrs"
"580";1;"WELLS, Master Ralph Lester ";"male";2;2;"Southampton";"29103";23;1;1;"14";NA;"/titanic-survivor/ralph-lester-wells.html";1909-12-15;1972-09-27;3;7.66666666666667;3;"Master"
"581";1;"WELLS, Miss Joan ";"female";4;2;"Southampton";"29103";23;1;1;"14";NA;"/titanic-survivor/joan-wells.html";1908-02-26;1933-07-10;3;7.66666666666667;3;"Miss"
"582";1;"WELLS, Mrs ";"female";29;2;"Southampton";"29103";23;0;2;"14";NA;"/titanic-survivor/addie-dart-wells.html";1883-01-17;1954-05-28;3;7.66666666666667;3;"Mrs"
"583";1;"WEST, Miss Barbara Joyce ";"female";0.83;2;"Southampton";"34651";27.75;1;2;"10";NA;"/titanic-survivor/barbara-joyce-west.html";1911-05-24;2007-10-16;4;6.9375;4;"Miss"
"584";1;"WEST, Miss Constance Mirium ";"female";4;2;"Southampton";"34651";27.75;1;2;"10";NA;"/titanic-survivor/constance-mirium-west.html";1907-08-13;1963-09-12;4;6.9375;4;"Miss"
